Age,AnnualIncome,CreditScore,EmploymentStatus,LoanAmount,LoanDuration,EducationLevel,NumberOfDependents,MonthlyDebtPayments,CreditCardUtilizationRate,DebtToIncomeRatio,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,LoanPurpose,RiskScore,LoanApproved
38,50146,524,Employed,15139,84,High School,1,539,0.1693626513985502,0.3743087326506822,0,0,30,1,Auto,55.0,0
33,27348,614,Employed,17587,36,Master,0,1259,0.5251364004263496,0.358339866492901,0,1,22,26,Auto,60.0,0
29,35126,599,Self-Employed,27119,60,Bachelor,1,613,0.5716939746984532,0.0371212033080654,0,0,25,26,Education,55.0,0
47,61224,633,Self-Employed,17558,96,Bachelor,1,421,0.3445665285377329,0.1034285575176442,0,0,25,8,Other,51.0,0
56,300000,580,Employed,16670,84,Associate,1,227,0.1549658245947371,0.4149400972324059,0,0,23,28,Auto,42.400000000000006,1
52,50456,590,Employed,13737,36,High School,2,244,0.2064622331381334,0.0588025584157512,0,0,27,12,Home,50.0,0
47,68308,593,Employed,27119,12,Associate,4,291,0.4277764071897627,0.1901874476130377,0,0,26,7,Other,52.0,0
22,20750,492,Employed,31316,84,High School,3,301,0.262266525452672,0.5011246658576243,0,0,21,8,Home,57.0,0
35,59669,562,Employed,8754,36,High School,5,389,0.115561472799691,0.2129657556707233,0,1,20,25,Auto,57.0,0
63,147452,685,Employed,35987,48,Bachelor,0,328,0.2751530777678703,0.4060490103706635,0,0,24,24,Auto,38.400000000000006,1
53,46506,583,Self-Employed,13325,60,High School,5,1199,0.3372950795427636,0.4669905709504556,0,0,19,27,Home,60.0,0
21,61351,537,Employed,20747,60,Associate,3,212,0.1023057117502052,0.1342537989822566,0,0,31,17,Education,45.0,0
39,62913,568,Self-Employed,15858,36,Bachelor,0,812,0.3302977111463683,0.1192252680125031,1,0,24,25,Debt Consolidation,48.8,1
44,59916,620,Employed,25257,72,Bachelor,5,211,0.0767880786996059,0.2398391972887738,0,0,26,28,Home,48.0,0
30,104616,599,Employed,30338,12,Bachelor,2,484,0.3027887097210133,0.3742498038253683,0,0,26,9,Debt Consolidation,54.0,0
18,31706,637,Employed,54826,36,Master,0,228,0.4021234997489215,0.2832817063689361,0,0,16,25,Debt Consolidation,51.0,0
41,35012,653,Employed,11013,48,Doctorate,3,169,0.1051646416037314,0.2565109133789228,0,0,17,24,Debt Consolidation,35.2,1
30,46453,452,Unemployed,21162,72,Master,3,372,0.2135965671277458,0.5385674463870699,0,0,15,26,Other,62.0,0
30,37818,469,Employed,16854,96,Bachelor,2,443,0.2109963807041339,0.0204420786820391,0,0,22,2,Home,51.0,0
35,15000,613,Self-Employed,20065,72,Bachelor,1,312,0.183718793276336,0.1814148484928006,0,0,33,25,Auto,51.0,0
38,22833,561,Employed,49772,48,High School,1,357,0.0537989417597275,0.3385720108887011,0,0,27,12,Debt Consolidation,53.0,0
39,15000,586,Employed,23514,36,Bachelor,1,360,0.3145164089793483,0.2494028942387942,0,0,23,19,Education,54.0,0
29,31672,412,Employed,27265,24,Bachelor,0,391,0.213637077856635,0.4914308747554531,0,1,17,14,Home,63.0,0
37,61560,572,Employed,22801,60,Associate,1,219,0.3939660479904839,0.0512310189322655,0,0,27,21,Other,50.0,0
18,45751,579,Employed,9411,36,Associate,0,1001,0.2769321889048365,0.1645249361824938,0,0,22,2,Other,55.0,0
43,59608,618,Employed,9708,48,Bachelor,1,225,0.2816407261468606,0.3974739935448079,0,0,32,20,Home,40.8,1
18,38178,600,Self-Employed,16370,12,Master,1,643,0.0756823059668373,0.3978746848911429,0,0,26,19,Debt Consolidation,50.0,0
36,75522,558,Employed,54451,36,High School,4,683,0.0389158376803173,0.1993036644123046,0,0,26,27,Auto,49.0,0
51,265452,633,Employed,26241,72,Associate,0,399,0.142014890465416,0.375176351223946,0,0,20,14,Home,36.8,1
27,36754,577,Employed,63994,60,Bachelor,3,550,0.4748119518789564,0.2794099097699011,0,0,18,22,Education,54.0,0
48,47760,580,Employed,49265,60,High School,1,352,0.2187918118142696,0.3188832955327028,0,0,23,26,Auto,51.0,0
53,39284,590,Employed,41126,96,Master,0,296,0.5637730011637552,0.5494955282458632,0,0,21,9,Other,61.0,0
18,15162,549,Employed,28612,60,Bachelor,2,459,0.5706513456203359,0.6067357804759426,0,1,18,10,Auto,67.0,0
38,54635,609,Employed,11148,60,Associate,1,647,0.3858073171721428,0.3533451853450222,0,0,22,3,Home,54.0,0
18,83971,560,Employed,11291,72,Bachelor,1,247,0.2766068228423409,0.2203204739945715,1,0,23,21,Auto,45.6,1
38,190585,541,Employed,34273,60,High School,2,810,0.1778163327347981,0.37829832890059,0,0,25,23,Education,40.8,1
39,41563,621,Employed,12621,36,Bachelor,1,228,0.4049920727785924,0.3759587881083638,0,0,24,7,Home,52.0,0
18,32679,581,Self-Employed,13158,36,High School,0,934,0.1631006930133762,0.2217547482369097,0,0,24,9,Home,56.0,0
63,91539,606,Unemployed,16273,60,Associate,0,924,0.1168293975801651,0.3396584844850893,0,0,20,20,Auto,52.0,0
43,120320,615,Employed,16826,48,High School,0,140,0.2798405141971355,0.5892444846393979,1,1,27,23,Debt Consolidation,69.0,0
29,26742,570,Unemployed,34620,72,Master,3,805,0.1217070050675978,0.3534994356339165,0,0,19,16,Other,54.0,0
57,77991,487,Employed,18160,36,Bachelor,1,602,0.4463627316418085,0.4938436863793236,0,1,30,28,Home,63.0,0
18,121087,545,Employed,15085,48,Master,4,342,0.0749891235874012,0.2666617349168678,0,0,22,24,Debt Consolidation,39.2,1
25,43682,571,Unemployed,26195,84,Bachelor,3,334,0.189125865574449,0.4303501792143581,0,0,27,22,Auto,53.0,0
18,22275,493,Employed,6237,72,Bachelor,1,352,0.5125035743868587,0.231381741958346,0,0,19,10,Debt Consolidation,53.0,0
61,81487,623,Unemployed,56045,12,Associate,0,536,0.5724332787289778,0.325738543050872,0,0,17,18,Auto,50.0,0
43,23027,593,Employed,50694,48,Bachelor,4,568,0.5045371791680909,0.4177661858176814,0,0,25,4,Education,60.0,0
47,90137,604,Employed,14379,60,High School,1,338,0.4557596289530633,0.6369030786046259,0,0,25,15,Education,44.0,1
43,183265,605,Employed,23394,48,Master,1,331,0.3007559424473108,0.1876890131785409,0,0,33,28,Auto,36.0,1
46,45084,599,Employed,62081,72,Bachelor,2,639,0.4173126662603356,0.4685288848197633,0,0,16,15,Debt Consolidation,58.0,0
40,135776,614,Employed,17154,72,Master,0,993,0.3300691728956397,0.148133379494461,0,1,17,14,Debt Consolidation,40.8,1
43,74685,587,Unemployed,15462,48,Bachelor,2,473,0.337562800738718,0.1334744905207152,0,0,30,17,Home,53.0,0
41,90069,382,Employed,11009,60,High School,4,420,0.2242753067447762,0.3334526480844413,0,0,28,24,Auto,39.2,1
32,26240,588,Employed,29020,48,High School,1,328,0.2922396347238428,0.2301129773515699,0,0,15,11,Debt Consolidation,50.0,0
39,66897,594,Employed,49136,24,Bachelor,1,427,0.26755866966609,0.1465046769789857,1,0,35,3,Home,61.0,0
43,51979,615,Employed,24929,60,High School,1,736,0.2932243268624275,0.4255732235376014,0,0,32,24,Other,53.0,0
41,26358,510,Employed,36263,60,High School,2,460,0.0472340928904656,0.4527870484955956,0,0,26,16,Home,57.0,0
22,31117,563,Employed,26458,84,High School,2,289,0.3687427602798456,0.6418090147144454,0,0,19,21,Debt Consolidation,59.0,0
23,59364,593,Employed,21687,24,High School,1,519,0.3337694975988701,0.1761431337483398,0,0,17,27,Home,50.0,0
52,20890,574,Employed,18682,48,High School,1,428,0.0312300442989768,0.703269093372194,0,0,31,4,Debt Consolidation,56.0,0
36,26785,626,Employed,44529,24,Master,2,970,0.5973034029044322,0.3497089257504313,0,0,28,10,Education,54.0,0
47,19061,611,Employed,15811,84,Associate,2,212,0.1447011283061195,0.1975733368385731,0,0,19,21,Debt Consolidation,46.0,0
26,23382,508,Employed,11937,48,High School,4,798,0.4167486058607504,0.5754737382680245,0,0,26,15,Education,59.0,0
22,54595,581,Employed,8504,72,Bachelor,2,115,0.1310258390823901,0.1163774548415467,0,0,15,11,Auto,49.0,0
29,27732,585,Employed,35516,72,High School,1,398,0.796551515579982,0.0580520202570892,0,0,18,21,Auto,50.0,0
37,110155,566,Employed,18367,84,Bachelor,2,262,0.2015086496157772,0.1334080299199088,0,0,13,20,Debt Consolidation,39.2,1
32,21363,595,Employed,26828,108,Bachelor,0,287,0.1479211289365489,0.2356670251939958,0,0,25,16,Other,49.0,0
55,69540,650,Employed,8860,48,High School,2,866,0.2073613966053218,0.3552874084986093,0,1,24,25,Other,40.0,1
42,33274,539,Employed,16580,36,Associate,0,647,0.3471839979617505,0.359675345905485,0,0,24,21,Auto,55.0,0
62,63516,607,Employed,49566,84,Bachelor,1,368,0.3271242458745048,0.3533011731507061,0,0,24,4,Auto,54.0,0
44,64130,475,Employed,27097,72,High School,1,334,0.5375957814758237,0.063686141918349,0,0,21,3,Auto,52.0,0
18,15000,597,Employed,11184,36,Doctorate,0,543,0.2322562263614085,0.1813451300810379,0,0,29,8,Education,53.0,0
52,15574,626,Unemployed,12018,108,Master,3,354,0.1328384995117033,0.4478303401876923,0,0,24,21,Auto,57.0,0
21,36688,580,Employed,28781,72,Bachelor,2,716,0.2503523335633803,0.4126610861378765,0,0,16,18,Auto,57.0,0
42,36388,586,Employed,10669,48,High School,0,411,0.1122396972111083,0.5544011715718848,0,0,23,1,Debt Consolidation,62.0,0
30,17048,597,Employed,30941,24,Associate,1,246,0.3227738656352206,0.0898626235986256,0,0,21,24,Auto,52.0,0
65,143405,595,Employed,21467,120,High School,1,166,0.3134078282355315,0.5375562356370135,0,0,30,24,Education,56.0,0
57,20071,609,Employed,9627,36,High School,2,323,0.7080458007450195,0.512521786230491,0,0,21,3,Education,62.0,0
31,40908,618,Employed,12974,60,Doctorate,2,454,0.278826726242339,0.4830926627231688,1,0,17,8,Home,63.0,0
38,95101,576,Employed,28016,24,High School,0,382,0.0847810484799838,0.534515212873878,0,0,24,1,Home,46.400000000000006,1
42,32941,532,Employed,14024,60,Associate,1,413,0.2338238471240601,0.0946134760785934,0,0,24,16,Debt Consolidation,51.0,0
50,33764,517,Employed,35964,36,Master,0,220,0.2499690311422726,0.5671349538109127,0,0,23,7,Home,60.0,0
40,47974,554,Employed,45675,48,High School,1,543,0.1479494056151535,0.6065657331780013,0,0,21,14,Auto,58.0,0
27,23645,582,Employed,19856,60,Associate,1,495,0.1701325384965167,0.2436221317753936,0,0,24,5,Auto,51.0,0
31,67131,540,Employed,25472,48,Doctorate,2,741,0.3161150719660675,0.121731875392076,0,0,13,2,Debt Consolidation,50.0,0
39,55689,548,Employed,22056,24,High School,2,375,0.5590229637185575,0.1284674373501409,0,0,26,19,Auto,47.0,0
54,75629,581,Employed,20501,72,Bachelor,0,477,0.1907351347226862,0.0388534599032458,0,0,28,21,Home,49.0,0
45,86672,584,Employed,13934,72,High School,2,661,0.5171422201775207,0.5069320871147723,0,0,21,23,Home,43.2,1
30,43310,566,Employed,38009,96,Bachelor,3,820,0.3104356787082892,0.4081888886252472,0,0,19,13,Education,57.0,0
47,31354,588,Employed,12736,72,Associate,5,616,0.2609107841455836,0.5215287795481013,1,1,26,9,Other,78.0,0
35,41520,580,Employed,27912,60,Bachelor,2,948,0.341579642595482,0.3298016394785004,0,0,25,15,Debt Consolidation,55.0,0
50,15000,553,Employed,14169,72,Associate,0,477,0.484605043063588,0.3493268163454275,0,0,31,1,Auto,61.0,0
70,57717,655,Employed,13504,48,High School,3,351,0.3807003884524089,0.3417093780509652,0,1,22,24,Debt Consolidation,54.0,0
35,37470,587,Employed,10146,60,Bachelor,1,480,0.0152192329014165,0.1996166211662037,0,0,18,25,Debt Consolidation,50.0,0
49,52635,558,Employed,40368,24,High School,4,478,0.4115357613581924,0.5293817695290566,0,0,22,2,Home,59.0,0
31,26365,620,Unemployed,12641,72,Master,3,427,0.5967993894403161,0.4524039735252897,0,0,27,5,Home,44.0,1
38,87943,534,Self-Employed,28132,60,Bachelor,0,236,0.1397765840706788,0.2792855373337799,0,0,24,21,Education,42.400000000000006,1
40,42347,441,Employed,24573,48,Bachelor,1,251,0.2591632850143874,0.1915711398000723,0,0,25,10,Debt Consolidation,51.0,0
37,66057,519,Employed,34363,48,Associate,3,637,0.2595618864288686,0.3339167543487035,0,0,27,6,Auto,54.0,0
69,53054,690,Unemployed,13040,96,Master,2,691,0.5366184042786181,0.63251224647578,0,0,17,25,Home,56.0,0
36,63648,625,Employed,17021,72,Bachelor,0,292,0.3332326055059703,0.1750316521736202,0,0,25,28,Home,37.6,1
47,16564,466,Employed,13457,24,High School,2,298,0.1023974024689266,0.3234778469587493,0,0,27,13,Auto,51.0,0
18,15000,594,Employed,15430,96,Master,0,470,0.2244179461598258,0.2154153357280194,0,0,23,27,Home,52.0,0
45,53794,581,Unemployed,72176,120,Bachelor,3,416,0.5715715590228869,0.2564338396466403,0,1,19,24,Home,43.2,1
53,43809,520,Employed,16440,72,High School,1,216,0.4433831063729061,0.5781399170296188,0,0,24,18,Auto,58.0,0
33,41621,523,Employed,10977,36,High School,1,312,0.3536438330346011,0.3356610021076125,0,0,20,22,Education,55.0,0
18,45060,473,Employed,13740,60,Master,0,427,0.1577666582325716,0.3406333999683705,0,0,29,8,Auto,53.0,0
39,33190,491,Employed,24345,36,High School,1,350,0.375558468622132,0.367921952897273,0,0,21,22,Debt Consolidation,53.0,0
40,74800,560,Employed,92683,48,Bachelor,2,325,0.3199882302478936,0.3280248049571477,0,0,23,3,Education,57.0,0
48,129767,528,Employed,38812,12,High School,0,882,0.0189569598915906,0.1694102722066273,0,0,33,16,Auto,34.4,1
64,300000,621,Employed,49391,120,Bachelor,3,338,0.1943669842555,0.2506740356829923,0,0,24,16,Debt Consolidation,35.2,1
35,75073,506,Employed,16774,36,High School,2,310,0.197046222018183,0.1019840119946974,0,0,18,11,Auto,49.0,0
29,15000,581,Self-Employed,10315,72,High School,0,660,0.3229017354969775,0.4831418099558577,0,0,20,26,Debt Consolidation,55.0,0
25,79171,612,Employed,41074,72,Bachelor,4,462,0.33480455567989,0.1889863601093285,0,0,25,14,Auto,47.0,0
42,112054,614,Employed,12312,48,Master,1,483,0.0918267232657762,0.212478837456856,0,0,27,1,Education,40.8,1
45,57002,615,Employed,17235,36,Bachelor,0,710,0.1817369441290769,0.3430045798371107,0,0,33,13,Other,50.0,0
33,57709,555,Employed,10346,48,High School,3,85,0.1010342114856856,0.1961767760797616,0,0,24,24,Auto,49.0,0
49,58442,549,Employed,26667,24,High School,1,311,0.4402077667831743,0.4630958092805159,0,0,21,3,Debt Consolidation,60.0,0
45,47980,525,Self-Employed,18552,60,Associate,0,325,0.1837665627765696,0.2517415308087372,0,0,25,10,Auto,49.0,0
40,57450,614,Employed,17014,36,Bachelor,0,693,0.4645526547569923,0.3944074914012138,0,0,16,27,Debt Consolidation,52.0,0
29,36782,589,Employed,14960,36,Bachelor,2,155,0.2027304163038907,0.4121135501200433,0,0,22,13,Auto,53.0,0
34,15407,468,Employed,25459,12,Bachelor,2,406,0.5240015251515706,0.2653167495917086,0,0,22,26,Education,55.0,0
18,16158,583,Employed,33277,60,Bachelor,2,631,0.3059674162886824,0.1800950405444093,0,0,22,17,Auto,52.0,0
42,69618,568,Employed,33564,72,Associate,3,243,0.4925823079513712,0.3847647614919264,0,0,19,9,Auto,56.0,0
40,24126,613,Employed,39784,36,Bachelor,5,483,0.3819053984505454,0.1684709693210424,0,0,29,25,Debt Consolidation,49.0,0
42,16446,589,Employed,24990,36,High School,1,272,0.0087065271710014,0.2401608773310388,0,0,25,9,Auto,54.0,0
46,18622,599,Employed,41671,60,Associate,2,198,0.1535362866094022,0.2875603023996064,0,0,22,14,Debt Consolidation,49.0,0
44,32497,543,Employed,27018,48,Associate,2,1110,0.5069367873931739,0.2702573582516723,0,0,22,22,Auto,54.0,0
38,98354,560,Employed,21960,48,Bachelor,0,279,0.1600896507761803,0.4410674281543526,0,0,19,19,Education,43.2,1
40,47701,632,Employed,26692,48,Associate,2,306,0.5345569357532494,0.443195956760586,0,0,17,23,Auto,53.0,0
23,15948,580,Self-Employed,13737,48,High School,1,419,0.1029845473398142,0.2422646120450616,0,0,21,2,Other,60.0,0
32,100318,553,Employed,12219,72,High School,2,333,0.2265430713193096,0.3719105411790868,0,0,24,7,Auto,54.0,0
40,48910,542,Employed,34270,36,High School,4,275,0.3754412754986149,0.1475638139567842,0,0,21,25,Home,51.0,0
31,39582,537,Employed,16019,48,Bachelor,2,204,0.1228840347796294,0.100639640620432,0,0,20,2,Home,50.0,0
50,90167,673,Self-Employed,35056,72,Bachelor,0,606,0.4400100186223212,0.1788751402142393,0,0,22,1,Auto,49.0,0
32,51070,624,Employed,10670,36,Bachelor,3,650,0.6569466932480634,0.4899038855009848,0,0,24,20,Auto,53.0,0
42,34870,651,Unemployed,16883,36,Bachelor,1,234,0.4675373940248562,0.4250519866030552,0,0,24,23,Other,55.0,0
41,34301,574,Employed,18615,12,Associate,2,410,0.224736066970506,0.2088140168435936,0,0,23,3,Other,56.0,0
48,29364,572,Employed,12570,48,Bachelor,0,437,0.4247999129720307,0.3549805195961301,0,0,21,8,Home,58.0,0
50,40032,630,Employed,16019,60,Master,3,440,0.184157567413879,0.323384638536334,0,0,34,29,Auto,49.0,0
48,89058,611,Employed,53561,48,Associate,1,545,0.0819320354569736,0.2715789436704616,1,0,29,15,Education,59.0,0
18,68899,560,Employed,15486,48,Associate,2,352,0.6572254814937603,0.452295343713975,0,0,37,18,Education,46.400000000000006,1
54,44406,631,Employed,29298,48,High School,4,336,0.4338209416286286,0.0906261739365571,0,0,34,20,Auto,49.0,0
58,48298,573,Employed,18762,36,Bachelor,0,614,0.6505541613685387,0.2476543309708972,0,0,21,26,Debt Consolidation,53.0,0
34,21027,402,Employed,38993,60,Bachelor,0,569,0.322365477680836,0.1509705889716608,0,0,23,21,Auto,48.0,0
42,75881,628,Employed,16699,96,Doctorate,3,469,0.3103591784932295,0.184243224156115,0,0,22,15,Home,34.4,1
29,24674,628,Unemployed,43101,72,Bachelor,4,391,0.7271010365917938,0.5331675460523577,0,0,25,19,Debt Consolidation,60.0,0
18,62372,527,Employed,33056,48,High School,0,2028,0.4611192671957687,0.2745501664232967,0,0,21,14,Auto,51.0,0
31,54934,516,Self-Employed,21509,60,Bachelor,0,448,0.4540280910075734,0.2188400643687999,0,0,22,16,Home,54.0,0
33,46163,520,Employed,30499,60,Doctorate,0,203,0.4347153522119671,0.2509209739428513,0,0,16,11,Home,54.0,0
35,61131,588,Employed,21749,84,Bachelor,1,635,0.2001544019175235,0.3388758830713028,0,0,21,16,Education,50.0,0
28,36665,467,Employed,26882,60,High School,2,353,0.2899045828295409,0.2504318691999938,0,0,17,27,Other,53.0,0
31,48561,612,Employed,15607,96,Associate,1,1056,0.3163466706483667,0.4196700061686919,0,0,13,13,Debt Consolidation,50.0,0
39,53637,522,Employed,18312,36,High School,0,284,0.5408860947776454,0.5498412596537331,0,0,29,25,Other,59.0,0
30,104708,634,Unemployed,30546,108,Master,1,378,0.4786367814843477,0.174915377641852,0,0,22,23,Auto,50.0,0
46,71894,610,Employed,27809,48,Bachelor,4,590,0.244913759826217,0.0793856873052344,0,0,25,22,Other,34.4,1
48,101198,602,Employed,37796,36,Master,3,1284,0.5461523404038151,0.342028512400837,0,1,17,2,Debt Consolidation,55.0,0
68,71477,654,Employed,15132,60,High School,0,803,0.7444636171650212,0.4807492526568898,0,0,21,29,Auto,41.6,1
53,56075,598,Employed,21837,60,Master,1,487,0.1894698923735444,0.1318299023408407,0,0,24,16,Debt Consolidation,36.0,1
42,67682,493,Employed,7398,48,High School,0,513,0.415044492939309,0.0714385983199405,0,0,22,9,Debt Consolidation,41.6,1
32,53703,438,Employed,12900,48,Associate,5,327,0.2961983421482975,0.6829411835743523,0,0,24,1,Home,62.0,0
43,36206,606,Employed,14009,36,High School,1,225,0.5487758830959942,0.6052843597890161,0,0,16,26,Auto,57.0,0
43,17629,588,Employed,10013,36,High School,2,409,0.1311919220145425,0.083326663580021,0,0,34,20,Home,51.0,0
33,38966,608,Employed,17515,48,Doctorate,1,471,0.2388470867376741,0.3782237768510657,0,0,26,10,Auto,35.2,1
49,32023,489,Employed,37239,36,High School,1,291,0.3023405950959817,0.5508662455012349,0,1,26,14,Debt Consolidation,57.0,0
23,52938,551,Employed,26777,72,High School,0,206,0.202796417421614,0.1191305327992675,0,1,21,29,Home,52.0,0
37,61546,609,Employed,49488,60,Master,1,198,0.0521275012089366,0.382164721271354,0,1,16,12,Home,56.0,0
46,29314,579,Self-Employed,40366,48,Bachelor,0,155,0.3102255680873866,0.537558242795162,0,0,19,2,Home,67.0,0
36,42533,631,Employed,23842,12,Associate,1,215,0.3300812882057291,0.294929249364175,0,0,31,24,Home,50.0,0
37,39865,619,Employed,25770,84,High School,0,614,0.4481405334031936,0.3365847687247127,1,0,20,10,Home,65.0,0
38,25916,602,Employed,40338,24,Bachelor,2,415,0.2479925087979801,0.4214324787439003,0,0,18,22,Debt Consolidation,55.0,0
29,97877,555,Employed,20617,120,Associate,1,625,0.3560706729880498,0.3585424847048362,0,0,25,10,Home,51.0,0
54,50821,592,Employed,34589,84,Associate,2,205,0.3655285989058874,0.2876554949005779,0,0,22,21,Education,52.0,0
27,22715,557,Employed,27521,24,Associate,3,832,0.3552182347954443,0.3922126125266745,0,0,27,16,Home,56.0,0
43,21842,594,Employed,25201,72,Bachelor,0,387,0.3462945762557314,0.4131742832479934,0,0,25,16,Home,58.0,0
44,63077,535,Employed,17340,48,Bachelor,0,288,0.2300236682989337,0.2652841784767996,0,0,27,29,Auto,41.6,1
28,68802,564,Employed,14723,48,Master,3,307,0.2633466981573972,0.3946474306551625,0,0,32,27,Debt Consolidation,40.0,1
40,25329,588,Employed,22207,48,Bachelor,2,677,0.2488532530803822,0.1293039972111664,0,0,22,9,Education,53.0,0
29,46924,497,Unemployed,26003,24,Bachelor,0,517,0.3495112398012318,0.1873483577864096,0,0,19,23,Auto,50.0,0
