Age,AnnualIncome,CreditScore,EmploymentStatus,LoanAmount,LoanDuration,EducationLevel,NumberOfDependents,MonthlyDebtPayments,CreditCardUtilizationRate,DebtToIncomeRatio,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,LoanPurpose
22,15000,567,Employed,25378,72,Master,3,554,0.2242395542121576,0.3953921806304675,0,0,28,28,Home
38,101576,622,Employed,22153,96,Bachelor,0,381,0.264155093892074,0.2733092889662402,0,0,21,20,Debt Consolidation
54,22011,624,Self-Employed,11992,48,Master,2,447,0.5356999682938726,0.1885910676807614,0,0,20,3,Auto
44,120730,626,Employed,24396,36,High School,0,419,0.2075077297041289,0.1141521131911603,0,0,15,18,Debt Consolidation
46,15702,481,Employed,27914,48,Associate,0,389,0.481268345176447,0.3870627491338894,0,1,21,23,Home
44,49274,555,Employed,30338,12,High School,2,770,0.04382421297382,0.1347035597699336,0,0,16,28,Debt Consolidation
56,20142,653,Employed,13451,48,Bachelor,5,1125,0.2688183861372368,0.3591696617659854,1,0,23,6,Education
43,59469,587,Employed,22243,48,Bachelor,2,745,0.1517685595655731,0.2609332801999251,0,0,18,24,Home
44,92060,657,Employed,26261,24,Master,0,335,0.6002238349780485,0.6712664574331286,0,1,29,27,Debt Consolidation
26,39969,600,Employed,34299,48,Associate,0,592,0.0606195475994657,0.1073481371098465,0,0,25,27,Other
41,23212,560,Employed,29141,36,Associate,1,358,0.1794411459182059,0.348467359545357,0,0,20,22,Home
34,41036,529,Employed,18811,36,High School,4,843,0.1835630865397161,0.0548511575327654,0,0,26,21,Home
26,64115,609,Employed,28879,108,Master,2,319,0.3579416536616246,0.5413563865854274,0,0,28,25,Education
18,78999,516,Self-Employed,7190,84,Bachelor,1,197,0.0584602635068154,0.1086816574553038,0,1,25,20,Debt Consolidation
42,90145,634,Unemployed,20947,72,Master,3,303,0.3460489401561184,0.4287437133140505,0,0,20,18,Debt Consolidation
69,50853,679,Employed,36552,24,Master,2,247,0.3755218183563819,0.2278484173726417,0,1,18,4,Home
47,78509,551,Employed,36191,96,High School,0,727,0.473137194026908,0.1690849190875172,0,1,28,9,Other
44,149104,560,Self-Employed,25894,48,Master,4,313,0.0986218324940091,0.1320827304347258,0,1,31,24,Auto
35,15000,624,Employed,18240,72,Master,2,278,0.5793077455850358,0.0556009844251764,0,0,30,11,Debt Consolidation
28,39412,471,Employed,25015,24,High School,1,541,0.5188743399458273,0.4846293273006722,0,0,12,1,Debt Consolidation
56,28402,538,Employed,16887,48,High School,3,274,0.3856414761830269,0.0778918522111573,0,1,23,16,Debt Consolidation
28,19566,565,Employed,11557,48,High School,2,432,0.1228498505406756,0.3439021663887348,1,0,26,4,Home
64,78385,627,Employed,36725,84,Bachelor,0,232,0.4514884328849184,0.7877356225640502,0,0,19,14,Auto
43,51578,620,Employed,15303,72,High School,1,727,0.2939029924115942,0.2783910800386051,0,0,28,5,Home
44,36727,502,Employed,15660,60,Master,1,166,0.5488507914475357,0.1487306037273975,0,0,27,3,Debt Consolidation
49,34738,520,Employed,10166,72,Associate,2,388,0.5663402048797452,0.3145138105264432,0,0,27,4,Home
25,32553,597,Employed,25741,48,Associate,0,328,0.2334946917178811,0.5967392881800334,0,0,17,18,Debt Consolidation
53,42849,585,Employed,12151,120,High School,3,836,0.2655607700977914,0.1521896401117215,0,0,21,29,Debt Consolidation
18,23064,590,Employed,31442,36,Associate,2,350,0.4140379599044156,0.1208116112719751,0,0,28,6,Auto
40,25509,525,Employed,30639,72,Master,1,440,0.0443139427614531,0.3824848358260665,0,0,39,9,Auto
44,277314,577,Unemployed,8986,48,Master,1,448,0.3654612233802506,0.0649244023008862,0,0,31,13,Education
36,38481,542,Employed,17959,48,Bachelor,4,900,0.2171345654017706,0.1656424707317978,0,0,20,13,Debt Consolidation
42,26836,613,Employed,22659,36,Associate,0,322,0.3200446463603882,0.0921385409880371,0,0,29,15,Debt Consolidation
50,25109,583,Employed,10974,48,Master,0,400,0.2182155541461012,0.4161336070209462,0,0,23,19,Home
46,25166,609,Employed,37966,60,High School,0,352,0.0422548889563687,0.1884994098711447,0,0,31,22,Other
48,76133,520,Employed,15151,24,Associate,0,603,0.2205014151943181,0.324215883292558,0,0,37,25,Other
19,33191,576,Employed,19786,36,High School,1,523,0.0945129335256683,0.2562940967824819,0,0,26,4,Education
43,46633,625,Employed,25978,72,Master,0,578,0.126125674831631,0.2297747832797245,1,0,25,24,Debt Consolidation
30,26330,560,Employed,17167,96,Doctorate,1,247,0.4343833536834511,0.3737997651830326,0,1,17,24,Auto
47,42882,542,Employed,8752,60,Bachelor,0,222,0.4923984881213106,0.4094187661887309,0,0,20,19,Debt Consolidation
33,121658,638,Employed,19601,36,Master,2,263,0.1000766740863303,0.2420979155665936,0,0,26,3,Home
33,15000,565,Employed,26835,84,Associate,1,309,0.1236890873063257,0.5440373280566556,0,0,25,24,Debt Consolidation
35,39303,578,Employed,13198,48,High School,0,546,0.3224045503818498,0.2673264471947763,0,0,35,16,Home
36,20324,541,Self-Employed,28248,36,Bachelor,0,452,0.1436030980145088,0.4552696887756985,0,0,30,16,Education
34,35744,561,Employed,7917,36,Associate,1,152,0.2976365775307104,0.3214068963641209,0,1,29,26,Education
22,48983,424,Employed,44817,48,Bachelor,0,199,0.3033041996939415,0.5244012008780795,0,0,23,26,Auto
28,53587,502,Employed,30907,36,Bachelor,0,163,0.1971104099066547,0.3508649968253925,0,0,26,5,Auto
59,92922,665,Employed,80250,36,Doctorate,0,294,0.1303057374590822,0.242026368874355,0,0,21,24,Home
25,56126,407,Employed,39573,36,Master,4,246,0.3401985796781356,0.2619069641522003,1,0,28,1,Debt Consolidation
28,30023,534,Employed,18159,36,Associate,0,912,0.041269593732228,0.3849102743072645,0,0,28,22,Debt Consolidation
59,51992,612,Employed,11366,96,Doctorate,2,231,0.400390984362261,0.2464981890102074,1,0,24,4,Debt Consolidation
54,138309,656,Self-Employed,16035,36,Bachelor,3,642,0.2921209822079276,0.1278085151978968,0,0,23,13,Education
52,61916,526,Employed,26643,12,Associate,0,147,0.2336989826690629,0.0903618333780421,0,0,24,1,Debt Consolidation
25,32137,607,Employed,26075,48,Bachelor,2,172,0.3033988278724066,0.3250384946638434,0,0,27,3,Auto
39,52450,580,Employed,37108,48,Master,4,205,0.2217469398557372,0.0981826082996354,0,0,35,10,Home
53,50449,652,Employed,43417,12,Master,3,366,0.140311409421972,0.2262533568006387,0,0,22,15,Debt Consolidation
45,51826,550,Unemployed,34526,12,Bachelor,5,690,0.2018664582147494,0.2474599571797376,0,0,22,10,Home
45,42467,624,Employed,25395,60,Master,0,637,0.2007748965242971,0.7658174782427433,0,0,17,27,Debt Consolidation
47,114757,637,Employed,36175,72,Bachelor,2,100,0.1040692764747923,0.1588770701068219,0,0,23,11,Debt Consolidation
42,56207,578,Employed,34062,48,Associate,3,573,0.1500816037029782,0.0804358859165631,0,0,29,8,Home
47,121233,540,Employed,22339,72,Associate,4,480,0.1088342919739101,0.1519265946743216,0,0,29,12,Other
38,219046,649,Employed,39756,24,Bachelor,1,519,0.3731943324733194,0.3651887988399124,0,1,26,7,Education
30,28303,602,Employed,29970,36,High School,2,264,0.4735016610445578,0.1856383963224283,0,0,22,27,Education
54,69600,594,Self-Employed,24007,36,Master,1,538,0.5149391969784022,0.4239107578739227,0,0,22,15,Auto
43,54116,555,Employed,16792,60,High School,4,343,0.5923940954481836,0.0838421204791182,0,0,27,15,Debt Consolidation
35,78135,587,Employed,25827,72,Associate,3,915,0.1181533860661322,0.3263965972597209,0,0,31,14,Debt Consolidation
32,33870,550,Employed,26648,48,High School,3,500,0.3599627720935886,0.5789644781074957,0,0,32,28,Education
20,81463,499,Employed,23732,48,High School,3,689,0.4412584965611418,0.5025111095654107,0,0,17,2,Home
64,121557,606,Self-Employed,8695,48,Master,4,279,0.4615488332762743,0.3109636061003573,0,0,27,8,Debt Consolidation
50,39653,570,Employed,14002,60,Bachelor,1,651,0.2389506247966983,0.4281392330890097,0,0,29,17,Home
31,63188,615,Employed,10611,72,Master,3,232,0.223908321289644,0.1091696929048978,1,0,24,4,Home
52,63595,540,Employed,18960,24,Associate,0,575,0.3171319442445705,0.0871651994792821,0,0,24,7,Auto
44,34726,536,Employed,20004,96,High School,3,1544,0.5481263128931599,0.1271760024635541,0,0,18,13,Home
55,73470,634,Employed,20058,36,Master,4,272,0.2335859108138179,0.2229767901231424,0,0,24,8,Other
24,24942,564,Employed,25019,36,High School,2,221,0.5577370290461012,0.4002502011118144,0,0,27,26,Home
32,39788,599,Employed,10568,36,Master,3,441,0.2881001129194107,0.482794512704511,0,1,26,24,Education
46,44766,559,Employed,17593,60,Bachelor,3,289,0.2019136544475905,0.1027393956293164,0,0,20,23,Home
68,124182,561,Self-Employed,11217,48,High School,3,827,0.5278849186502531,0.1486120461628586,0,0,23,22,Education
59,91250,683,Employed,41997,36,Master,3,675,0.0969752196681247,0.2707256331254276,0,1,23,11,Debt Consolidation
45,88050,616,Employed,17131,60,Associate,0,329,0.7378763522153108,0.2421127883504446,0,0,18,3,Auto
38,20161,535,Employed,19419,48,Associate,1,276,0.5268590092272964,0.3306930214510355,0,0,20,12,Home
45,53648,515,Employed,16570,72,High School,1,586,0.1941433824400129,0.3725388247372426,0,0,27,5,Home
54,80792,617,Employed,17417,48,Associate,4,238,0.1052559619157558,0.3548262671694756,0,0,14,3,Home
39,101246,572,Employed,22608,108,Master,2,496,0.3753382386006219,0.2505840715689832,0,0,24,17,Auto
35,19237,467,Self-Employed,14023,84,Master,5,276,0.1743642310032184,0.2817961896571569,0,0,24,5,Debt Consolidation
56,39125,569,Employed,41413,60,High School,1,583,0.1242433370510805,0.2339870133472316,0,1,26,26,Debt Consolidation
26,115971,493,Employed,24437,48,Associate,2,100,0.1411600074679231,0.5104692646578272,0,0,17,20,Auto
18,51226,568,Employed,20344,60,Bachelor,4,986,0.234371194175913,0.2516258662169508,0,1,27,25,Education
44,39091,559,Employed,15664,60,High School,3,556,0.4334376782098595,0.0810140904885268,0,0,21,3,Education
47,32684,563,Employed,12317,48,High School,2,565,0.2760114147054571,0.3028153499864246,0,0,21,3,Other
21,149736,560,Employed,27917,48,Associate,0,604,0.3076271019395862,0.3647327710678125,0,0,27,9,Auto
38,32459,550,Employed,20654,60,Bachelor,2,280,0.2737237477772586,0.1261066211338026,0,0,26,1,Debt Consolidation
50,48827,567,Employed,10980,72,Associate,3,268,0.3039346362444863,0.1528657282193588,0,0,27,3,Auto
40,117991,503,Employed,18986,48,High School,1,278,0.4700062274507262,0.0076418148387106,0,0,33,22,Auto
69,53054,690,Unemployed,13040,96,Master,2,691,0.5366184042786181,0.63251224647578,0,0,17,25,Home
45,97261,540,Self-Employed,16039,24,High School,4,161,0.2043412744887396,0.3088297423227469,0,0,24,3,Debt Consolidation
43,183265,605,Employed,23394,48,Master,1,331,0.3007559424473108,0.1876890131785409,0,0,33,28,Auto
29,88535,431,Employed,15260,24,Bachelor,1,646,0.4231086627777864,0.1898722033806847,0,0,27,3,Other
58,21825,520,Employed,8927,72,High School,3,349,0.3223570064720875,0.2547941309474077,0,0,30,27,Debt Consolidation
27,31121,541,Employed,13223,96,Bachelor,3,263,0.1026399134764838,0.3524394805816631,0,0,22,19,Auto
19,58329,599,Employed,28520,60,Associate,1,589,0.4362508079640479,0.0740707999038132,0,1,24,14,Home
38,37980,622,Employed,10753,60,Associate,1,829,0.2242402066359073,0.3929483291689453,0,0,29,17,Auto
35,54704,587,Employed,14344,24,Master,3,611,0.497735768158522,0.2163681717664459,0,0,32,11,Education
45,77023,602,Employed,35974,48,Bachelor,0,1102,0.3473297185616468,0.1937659106555524,0,0,21,27,Auto
43,86169,587,Employed,29833,36,Associate,0,653,0.1283431611439231,0.1183715686981347,0,0,31,8,Other
21,45174,599,Employed,23007,36,Associate,3,366,0.3153669715011525,0.2016361765658159,0,0,16,10,Home
40,56740,532,Employed,27385,72,High School,2,117,0.1570545477825675,0.4559116445203427,0,0,29,24,Auto
33,139115,548,Employed,10610,36,High School,3,319,0.2053685754610479,0.3698036266786609,0,0,21,26,Debt Consolidation
39,41387,558,Employed,21456,72,High School,1,1098,0.1412177168630297,0.3802907002512887,0,0,26,21,Education
18,36604,498,Employed,27788,60,Associate,1,306,0.4478084437713615,0.3224119037146338,0,0,27,19,Education
44,19528,606,Employed,16322,84,Associate,0,236,0.1756242342564377,0.2542150354765962,0,0,20,28,Home
50,25643,655,Unemployed,24039,72,Bachelor,2,323,0.3691986569056591,0.3433682839199001,0,0,23,20,Debt Consolidation
48,28162,534,Employed,35829,84,Bachelor,0,877,0.3807532859846816,0.0465780626719249,0,0,20,21,Auto
50,38003,644,Employed,28055,36,Bachelor,2,881,0.1015355148090967,0.1031202094835888,0,0,26,3,Education
20,21873,545,Employed,30117,36,High School,4,885,0.1909272319736223,0.0565352034539925,0,0,29,18,Home
31,81573,606,Employed,45282,36,Bachelor,0,264,0.1584831001301112,0.1915626281142273,0,0,30,26,Home
35,40569,651,Employed,17400,60,Doctorate,0,276,0.0992432765008229,0.5271659949118327,0,0,25,17,Debt Consolidation
41,39353,613,Employed,20771,24,High School,2,901,0.1562420301675136,0.5543020520269925,0,0,19,20,Debt Consolidation
47,56960,629,Employed,18132,48,Bachelor,1,211,0.5904588666072736,0.4916101876925974,0,0,27,16,Auto
34,38671,515,Employed,16935,72,Bachelor,3,705,0.1418645158214893,0.33055913965937,0,0,19,22,Education
49,66424,548,Employed,21551,72,Bachelor,0,565,0.7220492331713868,0.1247668505361986,0,0,27,3,Education
40,86861,594,Employed,25806,36,High School,3,267,0.0935416766670009,0.2424874998192696,0,0,18,4,Education
27,48709,592,Employed,31822,60,Bachelor,2,703,0.1339498292755825,0.2707800653004195,0,0,25,26,Education
36,31183,449,Employed,40671,60,High School,0,359,0.5736850257975129,0.1254832462876712,0,0,17,25,Education
28,21684,532,Employed,48855,60,High School,0,584,0.1402137587749317,0.140181516757822,0,0,19,23,Debt Consolidation
38,22106,514,Unemployed,29669,36,High School,3,303,0.2374081475702857,0.2156138271002034,0,0,23,2,Other
23,101222,530,Self-Employed,18597,60,High School,0,270,0.5610221331856853,0.0685994423549816,0,0,24,4,Debt Consolidation
35,35521,525,Unemployed,50712,48,Bachelor,2,504,0.1239482275850231,0.4784695540805395,0,0,22,9,Debt Consolidation
18,20975,526,Self-Employed,49323,24,High School,3,379,0.4063998304488691,0.441873955141725,0,0,21,25,Home
44,82436,570,Employed,18291,24,Associate,5,167,0.4014723894520519,0.2977948167535176,1,0,19,1,Home
27,42974,534,Employed,19804,120,High School,2,242,0.0878232501450417,0.4568632668690276,0,0,29,10,Home
35,24042,421,Employed,42739,60,Master,0,1154,0.2275087717100812,0.209663018392945,0,0,23,8,Home
66,68345,582,Employed,24905,84,Bachelor,1,247,0.2415734107730376,0.2497803305131085,0,0,29,2,Auto
33,47546,530,Employed,15423,60,High School,0,840,0.5324529997369782,0.4540550650906123,0,0,21,15,Education
31,18324,614,Employed,23898,60,Bachelor,0,103,0.2748521479549552,0.4504472299001816,0,0,26,4,Home
25,24077,575,Employed,8556,48,Master,3,478,0.3872352319374441,0.0211889719787186,0,1,28,14,Debt Consolidation
40,98180,564,Employed,14484,60,Master,2,604,0.2200265234338553,0.2362016441965899,0,0,34,29,Debt Consolidation
19,77767,572,Employed,11324,12,Master,1,173,0.4925496347363528,0.34005512218891,0,1,19,28,Home
36,90369,612,Employed,13491,36,Bachelor,0,587,0.274668398399586,0.0267762933137797,0,0,26,29,Auto
39,68604,610,Unemployed,45995,36,Master,0,562,0.399607419585522,0.1937502163593401,0,0,24,18,Home
23,48733,602,Employed,14202,36,Master,2,176,0.3980259757681524,0.5929184912949274,0,0,26,5,Auto
28,49042,553,Employed,24701,48,High School,0,347,0.2599354670632864,0.0634246659627403,0,0,33,7,Home
39,31692,561,Employed,28564,36,High School,0,378,0.0773857853229073,0.5090991092146575,0,0,13,8,Auto
33,42785,634,Self-Employed,5525,36,Doctorate,0,326,0.1144029227711393,0.1410324726796935,0,0,27,29,Home
37,21241,567,Unemployed,13086,60,Associate,1,831,0.4186374246594392,0.4487250092346646,0,0,22,27,Education
39,67679,609,Employed,7090,12,Associate,4,460,0.4517524963753704,0.266073904736922,1,0,24,16,Education
21,36305,631,Employed,20047,60,Master,0,123,0.219221041374797,0.353809556610691,0,1,27,11,Auto
48,69726,631,Employed,38196,60,Doctorate,0,753,0.2943161922223296,0.3140876961033196,0,0,19,3,Home
42,45634,618,Employed,13520,36,Master,1,316,0.2899087130277435,0.2157198462368846,0,0,21,16,Auto
24,58469,434,Self-Employed,11903,96,Associate,1,179,0.4176222991456468,0.1457472676579455,0,0,21,10,Other
44,42017,633,Employed,16001,12,Master,3,198,0.433998061442182,0.3053033439965823,0,0,34,15,Debt Consolidation
25,25038,547,Employed,7188,48,High School,0,253,0.4448011350369132,0.3010473297716439,1,0,17,27,Debt Consolidation
48,61896,579,Employed,16534,36,High School,1,253,0.2284984116311337,0.3663019267150528,0,0,32,17,Education
42,93547,620,Employed,10017,60,Master,0,252,0.1725480991163516,0.3916459162419427,0,0,18,1,Home
27,44874,545,Employed,25345,36,Associate,3,202,0.3589994553347001,0.1586479251032567,0,0,19,10,Education
35,30814,554,Employed,44215,36,Master,1,690,0.3168216346618462,0.1839024489914023,0,0,21,20,Auto
30,82949,533,Employed,18410,72,Associate,4,889,0.1398586413259846,0.4174189720144124,0,0,23,12,Home
36,15661,632,Employed,22930,84,Master,2,239,0.0698668811187967,0.0504756902275136,0,0,21,14,Home
70,57717,655,Employed,13504,48,High School,3,351,0.3807003884524089,0.3417093780509652,0,1,22,24,Debt Consolidation
43,117704,602,Employed,34069,24,Master,2,362,0.0981749626486265,0.3066150983989275,0,0,20,13,Home
68,87724,643,Employed,23274,36,High School,2,506,0.1871302359841193,0.3030017802840202,1,0,32,1,Education
37,71005,571,Employed,10993,12,High School,5,365,0.3973651282695778,0.3478842160263669,0,0,25,11,Other
33,35096,531,Employed,14753,60,High School,2,556,0.3606578530041477,0.2142537844426696,0,0,17,2,Debt Consolidation
48,19000,602,Self-Employed,21748,24,Bachelor,0,504,0.4641682126929702,0.4810296256851457,0,0,30,16,Auto
40,15000,566,Employed,35366,36,High School,0,582,0.3702694120469166,0.097085063581589,0,0,17,13,Auto
54,17522,593,Self-Employed,15575,60,High School,5,986,0.3154219582391514,0.1560941405164452,0,0,25,25,Other
61,150716,628,Employed,23724,24,Doctorate,0,322,0.1261095652730242,0.2033626610889468,0,0,20,15,Home
51,84457,646,Employed,29160,60,Master,3,443,0.0531720944269622,0.1013491561095603,0,0,23,3,Other
46,96534,644,Employed,45331,72,Bachelor,0,335,0.5291520579058182,0.4635643668581191,0,1,18,27,Other
46,46670,633,Employed,30625,120,Bachelor,0,312,0.464030850479383,0.4279535568684406,1,0,24,14,Debt Consolidation
26,41889,578,Employed,13778,72,Associate,0,454,0.3148293177526573,0.2584991247000794,0,0,28,19,Auto
48,57523,607,Employed,24482,60,Bachelor,0,921,0.3199429648638184,0.3278395412155782,0,0,22,25,Home
40,31195,442,Employed,21164,24,High School,0,386,0.2055659843859915,0.12733075956951,0,0,22,24,Home
29,30107,493,Employed,19141,36,Master,3,465,0.126901750823166,0.3914737350315952,0,0,16,3,Home
26,57396,612,Employed,25951,36,Bachelor,0,482,0.3847945203952771,0.7951623294561477,0,0,38,5,Debt Consolidation
26,15000,572,Employed,23949,60,High School,1,255,0.1778157784895432,0.5002000368351264,0,0,26,10,Home
52,61389,529,Unemployed,10377,36,High School,2,452,0.2714494290720831,0.1935561058357808,0,0,19,2,Debt Consolidation
47,29656,611,Employed,17382,36,Master,1,479,0.3364335554913949,0.2505574643883914,0,0,23,28,Home
48,39338,415,Employed,14910,36,Master,1,108,0.1566343529644199,0.1840129899191155,0,0,31,26,Debt Consolidation
26,17037,535,Employed,15216,24,Associate,4,700,0.3979510012131859,0.2707651705848943,0,0,35,28,Auto
55,20370,584,Employed,31610,60,Bachelor,1,172,0.3113217483856107,0.2382449062099298,0,0,31,8,Auto
